name,id,home,team,pos,defense_ast,defense_ffum,defense_fgblk,defense_frec,defense_frec_tds,defense_frec_yds,defense_int,defense_int_tds,defense_int_yds,defense_misc_tds,defense_misc_yds,defense_pass_def,defense_puntblk,defense_qbhit,defense_safe,defense_sk,defense_sk_yds,defense_tds,defense_tkl,defense_tkl_loss,defense_tkl_primary,defense_xpblk,fumbles_forced,fumbles_lost,fumbles_notforced,fumbles_oob,fumbles_rcv,fumbles_rec,fumbles_rec_tds,fumbles_rec_yds,fumbles_tot,fumbles_trcv,fumbles_yds,kicking_fga,kicking_fgb,kicking_fgm,kicking_fgm_yds,kicking_fgmissed,kicking_fgmissed_yds,kicking_fgyds,kicking_i20,kicking_rec,kicking_tot,kicking_totpfg,kicking_touchback,kicking_xpa,kicking_xpb,kicking_xpmade,kicking_xpmissed,kicking_xptot,kicking_yds,kickret_avg,kickret_fair,kickret_lng,kickret_lngtd,kickret_ret,kickret_tds,kickret_yds,passing_att,passing_cmp,passing_cmp_air_yds,passing_incmp,passing_incmp_air_yds,passing_int,passing_ints,passing_sk,passing_sk_yds,passing_tds,passing_twopta,passing_twoptm,passing_twoptmissed,passing_yds,penalty,penalty_yds,punting_avg,punting_blk,punting_i20,punting_lng,punting_pts,punting_tot,punting_touchback,punting_yds,puntret_avg,puntret_fair,puntret_lng,puntret_lngtd,puntret_ret,puntret_tds,puntret_tot,puntret_yds,receiving_lng,receiving_lngtd,receiving_rec,receiving_tar,receiving_tds,receiving_twopta,receiving_twoptm,receiving_twoptmissed,receiving_yac_yds,receiving_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_twoptmissed,rushing_yds
J.Witten,00-0022127,no,DAL,TE,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,30,,,,,,,,,,,,,,,,,357,74,94,128,9,1,1,,402,1002,,,,,,,,
R.Doughty,00-0024387,no,WAS,,39,1,,,,,0,,,,,2,,2,,1,-4,,53,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Buehler,00-0027119,no,DAL,,2,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,32,,24,885,8,350,490,15,,82,72,21,43,1,42,2,42,5262,,,,,,,,,,,,,,,,,,,,,,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Jenkins,00-0026165,no,DAL,CB,4,1,,,,,1,,-4,,,9,,,,0,,,51,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Bidwell,00-0001231,no,WAS,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,1,1,,-12,1,1,-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,,3,152,15,15,,625,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,,0
M.Sellers,00-0014655,no,WAS,,2,1,,,,,,,,,,,,,,,,,12,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,72,0,7,0,82,,,,,,,,,,,,,,,2,25,,,,,,,,,,,,,,,,,194,0,20,40,0,1,1,,148,224,4,2,0,0,0,0,,2
M.Kemoeatu,00-0020867,no,WAS,,11,0,,,,,0,,,,,,,1,,0,,,19,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Newman,00-0022045,no,DAL,CB,2,0,,1,,1,5,,16,,,9,,,,0,,,77,2,3,,,0,,,0,,,,0,1,1,,,,,,,,,,,,,,,,,,,9,,9,0,1,0,9,,,,,,,,,,,,,,,2,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Rogers,00-0023444,no,WAS,,11,1,,,,,2,,43,,,12,,,,0,,,43,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Gronkowski,00-0027419,no,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,23,0,2,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,1,7,14,1,0,0,,30,35,5,13,0,0,0,0,,17
K.Golston,00-0024410,no,WAS,DE,15,0,,,,,0,,,,,1,,2,,0,,,18,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Orakpo,00-0026989,no,WAS,OLB,20,1,,,,,0,,,,,2,,17,,8.5,-40,,36,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Choice,00-0026262,no,DAL,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,61,,61,0,3,0,61,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,71,0,17,22,0,0,0,,123,109,66,81,24,3,0,0,,243
C.Rabach,00-0020450,no,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Hatcher,00-0024307,no,DAL,DE,4,0,,1,,0,0,,,,,,,3,,2,-11,,9,2,1,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Barron,00-0023454,no,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Thomas,00-0026174,no,WAS,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,,148,0,15,0,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
M.Spears,00-0023455,no,DAL,,8,0,,,,,0,,,,0,,,1,,0,,,11,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F.Davis,00-0026188,no,WAS,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,,,,,,,,,,,,,,,,,251,12,21,31,3,2,0,2,168,316,,,,,,,,
O.Scandrick,00-0026283,no,DAL,CB,5,0,,,,,1,1,40,,,8,,3,,2.5,-28,1,41,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Armstrong,00-0026465,no,WAS,,2,,,,,,,,,,,,,,,,,,7,,,,1,1,,,1,1,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,533,145,44,86,3,0,0,,223,871,,,,,,,,
A.Haynesworth,00-0021149,no,WAS,,3,0,,,,,0,,,,,1,,5,,2.5,-26,,13,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Alexander,00-0023259,no,WAS,LB,25,2,,1,,0,0,,,,,2,,3,,1.5,-15,,32,3,6,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Free,00-0025509,no,DAL,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Johnson,00-0021976,yes,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10,0,0,0,0,,2
V.Butler,00-0027079,no,DAL,,5,1,,,,,0,,,,,,,3,,2,-7,,19,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Williams,00-0027857,no,WAS,T,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Williams,00-0023570,no,WAS,,3,,,,,,,,,,,,,,,,,,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,92,0,8,18,0,0,0,,59,109,,,,,,,,
K.Ogletree,00-0026780,no,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,59,0,6,0,109,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,19,0,3,6,0,0,0,,6,34,,,,,,,,
B.Cundiff,00-0020972,no,BAL,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,29,,26,873,3,134,533,7,,79,78,40,39,0,39,0,39,5399,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Smith,00-0024318,no,NYJ,,2,,,,,,,,,,,,,,,,,,12,,2,,1,1,,,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,430,,689,97,50,2,1432,3,2,3,1,34,,0,,,1,0,0,,6,1,10,,,,,,,,,,,,,,,,,44,0,4,7,0,0,0,,15,44,38,197,53,1,0,0,,299
D.Reed,00-0027755,no,BAL,,1,1,,,,,,,,,,,,,,,,,10,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187,,316,103,21,1,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,15,0,0,0,0,,15
D.Landry,00-0024360,no,BAL,,25,1,,1,,0,0,1,23,,,4,,4,,1,-10,1,86,2,24,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Edwards,00-0023438,no,NYJ,,,,,,,,,,,,,1,,,,,,,3,,,,1,1,,,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,63,,,,,,,,,,,,,,,,,528,280,53,101,7,1,1,,300,904,1,4,0,0,0,0,,4
M.Sanchez,00-0026898,no,NYJ,QB,,,,,,,,,,,,,,,,,,,1,,,,4,1,5,1,3,3,,-6,9,3,-6,,,,,,,,,,,,,,,,,,,,,,,,,,508,278,1935,230,2648,13,13,27,-171,17,1,1,,3291,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,30,74,9,3,0,0,,105
S.Greene,00-0026899,no,NYJ,,,,,,,,,,,,,,,,,,,,1,,,,2,2,1,1,0,,,,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,89,0,16,24,0,0,0,,86,120,185,167,26,2,0,0,,766
T.Suggs,00-0022161,no,BAL,OLB,15,2,,,,,0,,,,,2,,21,,11.0,-80,,53,18,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.McClain,00-0026407,no,BAL,,25,0,,1,,9,0,,,,,2,,1,,1,-3,,47,1,13,,,0,,,0,,,,0,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Gregg,00-0006398,no,BAL,,17,0,,,,,0,,,,,,,1,,0,,,21,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Keller,00-0026170,no,NYJ,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,35,,,,,,,,,,,,,,,,,319,28,55,101,5,0,0,,214,687,,,,,,,,
S.Weatherford,00-0024110,no,NYJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,605,,42,855,84,84,4,3587,,,,,,,,,,,,,,,,,,,1,17,0,0,0,0,,17
V.Gholston,00-0026146,no,NYJ,,5,0,,,,,0,,,,,,,1,,0,,,7,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Westerman,00-0026662,no,NYJ,,2,0,,1,,0,0,,,,,,,,,0,,,5,1,1,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Zbikowski,00-0026226,no,BAL,,3,0,,,,,0,,,,,,,,,0,,,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,48,0,3,0,48,,,,,,,,,,,,,,,1,15,,,,,,,,,35,8,69,0,16,0,16,101,,,,,,,,,,,,,,,,,,
B.Thomas,00-0021081,no,NYJ,,9,1,,,,,0,,,,,1,,5,,6.5,-38,,31,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Grubbs,00-0025416,no,BAL,G,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Pouha,00-0023523,no,NYJ,,19,0,,3,,2,0,,,,,3,,2,,2,-14,,41,3,11,,,0,,,0,,,,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Flacco,00-0026158,no,BAL,QB,,,,,,,,,,,,,,,,,,,1,,,,7,4,2,1,1,1,,-8,9,1,-8,,,,,,,,,,,,,,,,,,,,,,,,,,489,306,2084,183,2327,10,10,40,-294,25,0,0,,3622,4,20,,,,,,,,,,,,,,,,,,,,,,,,,,,43,76,1,1,0,0,,84
S.Ellis,00-0019545,no,NYJ,,11,2,,,,,0,,,,,1,,8,,4.0,-32,,27,6,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Tomlinson,00-0020536,no,NYJ,,,,,,,,,,,,,,,,,,,,,,,,3,0,,1,2,2,,0,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,0,52,79,0,0,0,,339,368,219,221,50,6,0,0,,914
R.Lewis,00-0009889,no,BAL,,37,2,,3,,1,2,1,26,,,4,,4,,2,-8,1,102,4,32,,,0,,,0,,,,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Carr,00-0023008,no,BAL,,6,3,,,,,2,,13,,,8,,,,0,,,55,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,14,0,1,0,14,,,,,,,,,,,,,,,2,17,,,,,,,,,8,,8,0,3,0,3,8,,,,,,,,,,,,,,,,,,
N.Folk,00-0025565,no,NYJ,K,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,39,1,30,993,9,397,559,8,,81,90,7,37,0,37,0,37,4986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Smith,00-0024312,no,NYJ,,10,0,,,,,0,,,,,2,1,3,,1,-4,,44,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Parmele,00-0026316,no,BAL,,,2,,,,,,,,,,,,,,,,,8,,,,1,0,,,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,255,,298,0,24,0,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Rice,00-0026195,no,BAL,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,18,,,,,,,,,,,,,,,,,230,17,63,82,1,0,0,,549,556,308,262,19,5,0,0,,1223
B.Scott,00-0020873,no,NYJ,,22,1,,1,,0,0,,,,,2,,9,,1,-10,,61,7,17,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Boldin,00-0022084,no,BAL,WR,,,,,,,,,,,,,,,,,,,4,,,,1,1,,,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,-11,,,,0,,,0,0,0,,-6,3,20,,,,,,,,,,,,,,,,,340,105,64,109,7,0,0,,221,837,2,2,0,0,0,0,,2
K.Wilson,00-0027879,no,NYJ,DB,3,0,,,,,0,,,,,5,,,,0,,,18,,1,,2,0,,,1,1,,0,2,1,0,,,,,,,,,,,,,,,,,,,22,,22,0,2,0,22,,,,,,,,,,,,,,,3,54,,,,,,,,,64,2,78,0,15,0,15,111,,,,,,,,,,,,,,,,,,
K.Jenkins,00-0020380,yes,NYJ,,1,0,,,,,0,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W.McGahee,00-0022178,no,BAL,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,0,,,,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,32,14,18,1,0,0,,94,55,99,162,43,5,0,0,,377
M.Devito,00-0025689,no,NYJ,DE,25,2,,,,,0,,,,,1,,3,,0,,,34,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.McClain,00-0025524,no,BAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,,,,,,,,,,,,,,,,,105,0,21,26,0,0,0,,145,134,28,61,0,0,0,0,,85
D.Lowery,00-0026253,no,NYJ,FS,3,0,,2,,2,3,2,87,,,7,,2,,2,-11,2,16,2,,,,0,,,0,,,,0,2,2,,,,,,,,,,,,,,,,,,,26,,26,0,2,0,26,,,,,,,,,,,,,,,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Heap,00-0020516,no,BAL,,,,,,,,,,,,,,,,,,,,,,,,1,0,,1,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,36,,,,,,,,,,,,,,,,,312,116,40,64,5,0,0,,236,599,,,,,,,,
J.Leonhard,00-0023287,no,NYJ,,5,1,,1,,-1,1,,2,,,4,,1,,0,,,58,1,5,,,0,,,0,,,,0,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,,,,,,,,,108,19,149,0,21,0,21,238,,,,,,,,,,,,,,,,,,
J.Taylor,00-0016112,no,NYJ,,11,2,,2,,0,0,,,,,6,,6,1,5,-23,,25,8,5,,,0,,,0,,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Chester,00-0024271,no,BAL,OG,,,,,,,,,,,,,,,,,,,1,,,,,0,,,1,1,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Harris,00-0025434,no,NYJ,ILB,31,0,,2,,16,0,,,,,4,,7,,3,-23,,69,6,14,,,0,,,0,,,,0,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Birk,00-0001263,no,BAL,,,,,,,,,,,,,,,,,,,,3,,,,,0,,,1,1,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H.Ngata,00-0024227,no,BAL,DT,16,0,,1,,0,0,,,,,4,,13,,5.5,-47,,47,12,13,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Richardson,00-0013694,no,NYJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,26,0,5,5,0,0,0,,27,31,5,9,0,0,0,0,,13
S.Koch,00-0024417,no,BAL,P,1,0,,,,,0,,,,,,,,,0,,,1,,,,,0,1,,1,1,,-10,1,1,-10,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,,,,0,,,0,0,0,,13,,,597,,39,810,81,81,4,3530,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,,0
D.Ferguson,00-0024219,no,NYJ,T,,,,,,,,,,,,,,,,,,,3,,,,,0,,,1,1,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Gooden,00-0026211,no,BAL,,5,0,,1,,0,0,,,,,,,1,,0,,,12,1,3,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W.Hunter,00-0022000,no,NYJ,,1,0,,,,,0,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Laury,00-0023903,no,NYJ,,3,0,,1,,0,0,,,,,1,,1,,0,,,9,,2,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Cromartie,00-0024234,no,NYJ,CB,1,0,,1,,0,3,,75,,,18,,,,0,,,41,,4,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,-6,,-6,0,1,0,-6,,,,,,,,,,,,,,,10,92,,,,,,,,,7,,16,0,5,0,5,36,,,,,,,,,,,,,,,,,,
T.Houshmandzadeh,00-0020438,no,BAL,,,,,,,,,,,,,,,,,,,,1,,,,,0,1,1,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,,,,,,,,,,,,,,256,89,30,57,3,0,0,,76,398,,,,,,,,
D.Mason,00-0010500,no,BAL,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,30,,,,,,,,,,,,,,,,,365,107,61,100,7,0,0,,128,802,,,,,,,,
J.Cotchery,00-0022811,no,NYJ,WR,,,,,,,,,,,,,,,,,,,1,,,,,0,1,,1,1,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,4,48,0,8,0,8,66,214,27,41,87,2,0,0,,120,433,4,-5,0,0,0,0,,-3
J.Ihedigbo,00-0025753,no,NYJ,SS,1,0,,1,,0,0,,,,,,,5,,3,-21,,21,4,3,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Wilson,00-0025442,no,BAL,DB,3,0,,1,,0,3,1,12,,,14,,,,0,,1,37,2,5,,1,1,,,0,,,,1,1,0,,,,,,,,,,,,,,,,,,,39,,47,0,6,0,117,,,,,,,,,,,,,,,2,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Smith,00-0026246,no,BAL,,1,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Jones,00-0024714,no,BAL,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Johnson,00-0022139,no,BAL,,30,2,,,,,0,,,,,2,,5,,1.5,-13,,43,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H.Nakamura,00-0026346,no,BAL,,2,0,,,,,0,,,,,1,,,,0,,,22,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.Burgess,00-0025594,no,BAL,,2,0,,,,,0,,,,,1,,,,0,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Woodhead,00-0026019,no,NYJ,RB,,,,,,,,,,,,,,,,,,,10,,3,,1,1,,,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199,11,34,44,1,0,0,,319,379,97,193,93,5,0,0,,547
